Unnamed: 0,CustomerID,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,CityTier_2,CityTier_3,PreferredPropertyStar_4.0,PreferredPropertyStar_5.0
2905,202905,-0.13433667294961663,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,0.6891159793370204,0,3.0,0.08722573048042578,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
1979,201979,-0.46276978065966956,-0.42690645494456203,-2.712238960669522,-0.736612360917421,0.379671823857413,0,1.4228458639651402,1,0.0,-0.10183268512229691,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3139,203139,0.08461873219041863,-1.0223483545293546,0.07044338794332428,1.2501474076987915,1.9959852878141686,0,-0.778343789919219,1,2.0,1.4260014567312331,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2267,202267,-1.229113698649793,1.3594192438098154,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,1.4228458639651402,1,0.0,-1.3470105258160912,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4054,204054,-0.46276978065966956,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,0.6891159793370204,1,1.0,-0.06620960927597108,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
4274,204274,2.2741727835907715,-1.0223483545293546,0.07044338794332428,0.25676752339068526,0.379671823857413,0,-0.04461390529109929,0,2.0,0.5286724743015615,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2276,202276,1.6173065681706655,-1.2605251143632714,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,-0.04461390529109929,1,1.0,0.5314664410346067,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
2462,202462,1.8362619733107008,-0.7841715946954375,1.4617845622497474,1.2501474076987915,0.379671823857413,0,-0.04461390529109929,1,1.0,2.547779100048866,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1499,201499,0.9604403527505597,-0.903259974612396,-1.3208977863630988,-0.736612360917421,0.379671823857413,0,-1.5120736745473389,1,1.0,2.5109918713971044,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
4584,204584,-1.0101582935097577,-0.5459948348615206,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,-1.5120736745473389,0,1.0,-0.5043967252418875,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2948,202948,0.9604403527505597,2.0739495233115663,1.4617845622497474,0.25676752339068526,0.379671823857413,0,-0.778343789919219,0,1.0,-0.046186181022480746,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
2594,202594,0.41305183990047156,2.0739495233115663,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.778343789919219,1,1.0,0.2609173290514001,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1398,201398,-0.46276978065966956,-0.3078180750276035,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,1.4228458639651402,1,1.0,-0.5109159809523262,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3978,203978,-0.024858970379599003,-0.06964131519368652,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,0.6891159793370204,1,1.0,1.3065593788935523,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4594,204594,-0.024858970379599003,-0.18872969511064502,1.4617845622497474,0.25676752339068526,0.379671823857413,0,-0.04461390529109929,1,3.0,0.04508339892366124,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
625,200625,0.8509626501805421,-0.06964131519368652,0.07044338794332428,-0.736612360917421,0.9184429785096649,1,-0.778343789919219,1,0.0,0.6050408983381294,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
2772,202772,-0.3532920780896519,0.1685354446402305,0.07044338794332428,1.2501474076987915,0.9184429785096649,0,-0.04461390529109929,1,2.0,0.04601472116800963,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2656,202656,-1.0101582935097577,1.3594192438098154,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.778343789919219,1,2.0,1.2797838643685362,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
839,200839,0.5225295424704892,-0.665083214778479,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,1.4228458639651402,1,1.0,-0.7002072271161359,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True
813,200813,0.19409643476043628,-0.903259974612396,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,-0.04461390529109929,1,0.0,0.9328663283487617,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1933,201933,-1.229113698649793,1.716684383560691,0.07044338794332428,1.2501474076987915,-0.6978704854470907,1,-0.04461390529109929,0,1.0,-1.3556252565763138,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1346,201346,0.8509626501805421,1.8357727634776495,0.07044338794332428,0.25676752339068526,-1.2366416400993427,0,0.6891159793370204,0,0.0,-0.5253514757397262,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3344,203344,-0.024858970379599003,-0.665083214778479,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,1,2.0,-0.18448753430821632,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3879,203879,0.8509626501805421,-1.0223483545293546,0.07044338794332428,0.25676752339068526,2.53475644246642,1,0.6891159793370204,0,2.0,-0.47692271903361005,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2056,202056,-1.4480691037898283,-0.06964131519368652,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,0,1.0,-1.2732032379514815,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2654,202654,-0.46276978065966956,-0.5459948348615206,0.07044338794332428,2.243527292006898,-0.15909933079483887,0,-0.778343789919219,1,2.0,1.3773398694640298,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1339,201339,-1.6670245089298634,-0.3078180750276035,0.07044338794332428,-0.736612360917421,-0.6978704854470907,1,-0.04461390529109929,1,0.0,-1.324891622512817,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
3572,203572,-0.024858970379599003,-0.3078180750276035,1.4617845622497474,-1.7299922452255274,0.9184429785096649,1,0.6891159793370204,1,2.0,0.2509056149246549,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2102,202102,0.5225295424704892,-0.903259974612396,-1.3208977863630988,-0.736612360917421,1.4572141331619168,1,-1.5120736745473389,1,1.0,-1.3148799083860718,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4618,204618,-0.13433667294961663,-0.665083214778479,1.4617845622497474,0.25676752339068526,2.53475644246642,0,1.4228458639651402,0,3.0,0.777335513542581,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2973,202973,0.19409643476043628,-1.0223483545293546,0.07044338794332428,-0.736612360917421,-0.6978704854470907,0,-0.778343789919219,1,2.0,0.7312350624473358,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2968,202968,-0.24381437551963428,0.04944706472327198,0.07044338794332428,1.2501474076987915,-0.15909933079483887,0,-0.778343789919219,1,2.0,0.9631343012900844,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3911,203911,-1.0101582935097577,-0.5459948348615206,0.07044338794332428,-1.7299922452255274,-0.15909933079483887,1,0.6891159793370204,1,1.0,0.38594734035517114,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1954,201954,-0.6817251857997048,-0.42690645494456203,0.07044338794332428,-2.7233721295336335,0.9184429785096649,0,1.4228458639651402,1,1.0,-0.6291939059845714,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1419,201419,0.5225295424704892,1.00215410405894,-1.3208977863630988,-0.736612360917421,1.9959852878141686,1,-1.5120736745473389,0,0.0,-0.6408354340389263,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3571,203571,-1.4480691037898283,0.1685354446402305,0.07044338794332428,-1.7299922452255274,0.379671823857413,0,-1.5120736745473389,1,1.0,-0.5614402127082262,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2208,202208,0.19409643476043628,-1.141436734446313,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,-0.04461390529109929,1,0.0,1.0662782398516684,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
211,200211,-0.7912028883697224,-1.141436734446313,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,1,1.0,0.07255740513193867,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
4050,204050,1.6173065681706655,-0.06964131519368652,0.07044338794332428,2.243527292006898,0.379671823857413,0,-1.5120736745473389,1,1.0,1.435547509735804,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
551,200551,0.19409643476043628,-0.7841715946954375,-1.3208977863630988,-1.7299922452255274,-1.2366416400993427,0,-0.778343789919219,1,0.0,-0.4128943147346584,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
985,200985,-0.6817251857997048,1.478507623726774,0.07044338794332428,-0.736612360917421,-0.6978704854470907,1,1.4228458639651402,1,0.0,-0.4617887325629487,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4198,204198,-1.1196359960797753,0.287623824557189,0.07044338794332428,0.25676752339068526,-0.15909933079483887,1,-0.04461390529109929,1,1.0,0.059751724272148345,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
3865,203865,1.179395757890595,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,0,1.0,1.7398570530766397,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3710,203710,0.5225295424704892,0.04944706472327198,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,1.4228458639651402,1,2.0,-0.5111488115134133,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3545,203545,-0.46276978065966956,-0.42690645494456203,1.4617845622497474,1.2501474076987915,0.9184429785096649,0,-0.04461390529109929,1,1.0,0.32448007222817754,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3306,203306,0.8509626501805421,1.00215410405894,1.4617845622497474,2.243527292006898,0.379671823857413,0,0.6891159793370204,1,1.0,-0.5109159809523262,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1627,201627,2.2741727835907715,-0.06964131519368652,0.07044338794332428,0.25676752339068526,0.9184429785096649,1,-1.5120736745473389,1,1.0,-1.1213977121226943,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
289,200289,-1.0101582935097577,-0.18872969511064502,0.07044338794332428,-0.736612360917421,-0.6978704854470907,0,0.6891159793370204,0,1.0,-1.1297796123218298,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
177,200177,-1.9658986369460114,-0.903259974612396,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,0,0.0,-1.5104575796992332,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2993,202993,-0.24381437551963428,-0.06964131519368652,1.4617845622497474,0.25676752339068526,0.9184429785096649,0,0.6891159793370204,1,2.0,0.38594734035517114,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2872,202872,1.179395757890595,-0.7841715946954375,1.4617845622497474,0.25676752339068526,1.9959852878141686,0,-0.778343789919219,0,2.0,0.13635297886980324,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4570,204570,-0.46276978065966956,1.9548611433946077,0.07044338794332428,0.25676752339068526,-0.15909933079483887,1,1.4228458639651402,0,1.0,-0.39333654760334225,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2274,202274,1.179395757890595,-1.141436734446313,-1.3208977863630988,-2.7233721295336335,-0.15909933079483887,0,-1.5120736745473389,0,0.0,2.030895254435511,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
368,200368,0.3035741373304539,1.478507623726774,0.07044338794332428,0.25676752339068526,-0.15909933079483887,1,-0.04461390529109929,1,1.0,-0.41498978978444223,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3999,203999,2.1646950810207537,-0.18872969511064502,0.07044338794332428,2.243527292006898,1.4572141331619168,0,-1.5120736745473389,0,1.0,0.6462519076505454,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3235,203235,-0.13433667294961663,-0.5459948348615206,0.07044338794332428,0.25676752339068526,-0.6978704854470907,1,0.6891159793370204,1,2.0,1.1868844704947845,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True
318,200318,-1.1196359960797753,-0.5459948348615206,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,1,-0.04461390529109929,0,1.0,-1.3234946391462945,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1720,201720,-0.024858970379599003,0.04944706472327198,0.07044338794332428,-0.736612360917421,1.9959852878141686,0,-0.04461390529109929,0,2.0,0.4390327082830292,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1898,201898,1.0699180553205774,-0.903259974612396,0.07044338794332428,-0.736612360917421,1.4572141331619168,0,-1.5120736745473389,0,0.0,-0.7199978248085392,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
632,200632,0.5225295424704892,-0.903259974612396,-1.3208977863630988,-0.736612360917421,1.4572141331619168,1,-0.778343789919219,0,1.0,-1.3148799083860718,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2568,202568,-0.5722474832296872,-0.3078180750276035,1.4617845622497474,2.243527292006898,1.4572141331619168,1,-0.04461390529109929,1,2.0,0.392932257187784,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2731,202731,0.19409643476043628,1.716684383560691,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,-0.04461390529109929,0,1.0,0.29351360760359363,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1019,201019,-0.13433667294961663,0.763977344225023,0.07044338794332428,0.25676752339068526,0.9184429785096649,0,1.4228458639651402,1,0.0,-0.5856545910612843,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
1597,201597,-1.9658986369460114,1.478507623726774,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,1,-1.5120736745473389,1,0.0,-1.5104575796992332,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
4704,204704,-0.3532920780896519,-0.42690645494456203,0.07044338794332428,1.2501474076987915,1.4572141331619168,0,-0.04461390529109929,1,2.0,0.6134227985372648,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1037,201037,0.8509626501805421,2.312126283145483,-1.3208977863630988,-0.736612360917421,0.9184429785096649,1,1.4228458639651402,1,0.0,0.28350189347684845,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
621,200621,-0.13433667294961663,-1.141436734446313,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,1,-0.04461390529109929,1,1.0,-0.4566664602190326,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
4716,204716,-0.3532920780896519,-0.18872969511064502,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,0.6891159793370204,0,1.0,-0.0424608920450872,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
3766,203766,1.0699180553205774,-0.7841715946954375,0.07044338794332428,0.25676752339068526,0.9184429785096649,0,-1.5120736745473389,1,2.0,0.9531225871633392,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4487,204487,-1.1196359960797753,-0.06964131519368652,0.07044338794332428,1.2501474076987915,2.53475644246642,0,-0.04461390529109929,0,1.0,0.19595760250810004,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
156,200156,1.507828865600648,-0.3078180750276035,-1.3208977863630988,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,1,1.0,-0.4727317689340423,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3082,203082,-1.229113698649793,-0.5459948348615206,0.07044338794332428,1.2501474076987915,-0.15909933079483887,0,-0.04461390529109929,1,2.0,-0.053171097855093656,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
2571,202571,-1.8859799140698987,1.5975960036437324,0.07044338794332428,0.25676752339068526,-0.15909933079483887,1,-0.778343789919219,0,2.0,-0.6541067760208907,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1560,201560,0.3035741373304539,-1.141436734446313,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,-1.5120736745473389,1,1.0,1.243462296838949,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2652,202652,0.41305183990047156,0.04944706472327198,1.4617845622497474,1.2501474076987915,-0.6978704854470907,0,1.4228458639651402,1,1.0,0.09118385001890643,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
563,200563,-1.3385914012198106,1.9548611433946077,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,0.6891159793370204,0,0.0,-0.46155590200186164,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
3436,203436,0.3035741373304539,1.9548611433946077,1.4617845622497474,0.25676752339068526,0.9184429785096649,0,-1.5120736745473389,0,1.0,1.4984117612293202,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4883,204883,1.2888734604606127,-0.7841715946954375,0.07044338794332428,1.2501474076987915,-0.6978704854470907,1,-1.5120736745473389,1,1.0,0.7947978056241133,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
794,200794,-0.3532920780896519,-0.7841715946954375,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,-0.778343789919219,1,0.0,-0.0946149377285969,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2640,202640,-0.13433667294961663,-0.7841715946954375,0.07044338794332428,0.25676752339068526,1.9959852878141686,0,-0.778343789919219,1,1.0,-0.013822733031374277,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
3170,203170,-0.5722474832296872,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,1.4228458639651402,1,3.0,-0.07831679845250013,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1731,201731,0.08461873219041863,-0.903259974612396,-1.3208977863630988,0.25676752339068526,0.379671823857413,0,1.4228458639651402,1,1.0,-0.6783211543739489,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1308,201308,0.08461873219041863,-0.903259974612396,0.07044338794332428,1.2501474076987915,-0.15909933079483887,1,-0.04461390529109929,0,0.0,-0.6419995868443618,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3533,203533,0.08461873219041863,0.525800584391106,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-1.5120736745473389,0,1.0,-0.04641901158356784,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3631,203631,0.19409643476043628,-1.0223483545293546,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,1,1.0,0.058354740905625764,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4134,204134,-0.024858970379599003,-0.42690645494456203,1.4617845622497474,0.25676752339068526,-0.6978704854470907,0,-1.5120736745473389,1,2.0,0.332861972427313,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
4603,204603,-1.7765022114998812,-0.5459948348615206,0.07044338794332428,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,1,1.0,-0.351892707729839,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1652,201652,0.41305183990047156,1.240330863892857,0.07044338794332428,-0.736612360917421,-0.6978704854470907,1,0.6891159793370204,0,1.0,-1.1693608077066362,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
2199,202199,-0.24381437551963428,1.8357727634776495,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,1,-0.04461390529109929,0,1.0,0.5181950990526422,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1517,201517,-0.024858970379599003,1.1212424839758985,0.07044338794332428,-0.736612360917421,0.9184429785096649,0,0.6891159793370204,0,1.0,-1.1968348139149136,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
316,200316,1.2888734604606127,-1.141436734446313,-1.3208977863630988,0.25676752339068526,-1.2366416400993427,1,-0.04461390529109929,1,0.0,1.3507971855001006,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2582,202582,-1.229113698649793,2.312126283145483,0.07044338794332428,1.2501474076987915,0.379671823857413,0,0.6891159793370204,0,1.0,0.9673252513896521,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
3921,203921,-0.6817251857997048,1.8357727634776495,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,1,3.0,-0.41708526483422614,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
390,200390,0.6320072450405068,0.287623824557189,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,-0.04461390529109929,0,1.0,1.4374101542245008,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3066,203066,-0.46276978065966956,0.525800584391106,1.4617845622497474,0.25676752339068526,0.379671823857413,0,-0.778343789919219,0,1.0,-0.01894500537529041,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
231,200231,0.5225295424704892,-0.665083214778479,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,-0.778343789919219,0,1.0,2.5773485813069272,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
86,200086,-1.5575468063598459,-0.903259974612396,0.07044338794332428,-0.736612360917421,0.379671823857413,0,-0.04461390529109929,1,1.0,-1.3598162066758814,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
4227,204227,-0.3532920780896519,-0.42690645494456203,1.4617845622497474,0.25676752339068526,2.53475644246642,0,-0.04461390529109929,1,2.0,1.721463438750759,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
288,200288,-1.229113698649793,0.763977344225023,-1.3208977863630988,-0.736612360917421,-0.15909933079483887,1,-0.778343789919219,1,1.0,-1.3479418480604395,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2369,202369,1.2888734604606127,-0.665083214778479,-1.3208977863630988,0.25676752339068526,-0.15909933079483887,0,-0.04461390529109929,0,1.0,2.4560438589805496,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
4599,204599,-1.1196359960797753,-1.0223483545293546,0.07044338794332428,1.2501474076987915,-0.15909933079483887,0,-0.04461390529109929,0,1.0,-0.04432353653378397,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
4153,204153,-0.46276978065966956,-1.0223483545293546,1.4617845622497474,1.2501474076987915,-0.6978704854470907,1,1.4228458639651402,0,3.0,-0.17563997298690662,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3083,203083,1.3983511630306302,-1.0223483545293546,0.07044338794332428,0.25676752339068526,0.379671823857413,0,0.6891159793370204,1,1.0,-0.21056455714997116,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4773,204773,-0.7912028883697224,0.763977344225023,1.4617845622497474,2.243527292006898,-0.6978704854470907,1,1.4228458639651402,1,2.0,-0.539321309404952,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3697,203697,-0.3532920780896519,-0.7841715946954375,1.4617845622497474,0.25676752339068526,-0.6978704854470907,0,-1.5120736745473389,0,1.0,0.15428093207350968,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
453,200453,-1.229113698649793,0.8830657241419815,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,1,1.4228458639651402,0,1.0,-1.2622602015803879,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
325,200325,-0.6817251857997048,-0.3078180750276035,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,-0.778343789919219,1,1.0,0.18175493828178713,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
4710,204710,-1.229113698649793,-0.5459948348615206,0.07044338794332428,0.25676752339068526,-0.15909933079483887,1,-0.04461390529109929,1,2.0,-0.1847203648693034,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2420,202420,-0.6817251857997048,1.478507623726774,-1.3208977863630988,1.2501474076987915,-0.6978704854470907,0,-1.5120736745473389,0,1.0,0.39339791830995824,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3064,203064,-0.13433667294961663,2.1930379032285248,0.07044338794332428,1.2501474076987915,-0.15909933079483887,0,0.6891159793370204,1,2.0,-0.44828456001989714,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1323,201323,-1.0101582935097577,-1.141436734446313,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,0.6891159793370204,0,1.0,-1.2704092712184363,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
270,200270,1.9457396758807184,-1.141436734446313,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,1,-0.778343789919219,1,0.0,2.5338092663836402,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
3954,203954,-0.13433667294961663,-0.5459948348615206,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,0.6891159793370204,1,2.0,-0.5898455411608521,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4235,204235,-0.5722474832296872,-0.18872969511064502,1.4617845622497474,0.25676752339068526,1.4572141331619168,0,-1.5120736745473389,0,1.0,0.7130742786825423,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
